,stop_name,platform_code,asw_node_id,asw_stop_id,asw_ids
2587,Rajská zahrada,A,818,1,818_1
2588,Rajská zahrada,B,818,2,818_2
2589,Rajská zahrada,1,818,101,818_101
2590,Rajská zahrada,2,818,102,818_102
2591,Ústav mateřství,A,819,1,819_1
2592,Ústav mateřství,A,819,1,819_1
2593,Ústav mateřství,B,819,2,819_2
2594,Ústav mateřství,B,819,2,819_2
2595,Drobná,A,820,1,820_1
2596,Drobná,B,820,2,820_2
2597,Náměstí Winstona Churchilla,A,821,1,821_1
2598,Náměstí Winstona Churchilla,B,821,2,821_2
2599,Náměstí Winstona Churchilla,C,821,3,821_3
2600,U Háje,A,822,1,822_1
2601,U Háje,B,822,2,822_2
2602,Nad Košíkem,A,823,1,823_1
2603,Nad Košíkem,B,823,2,823_2
2604,V Chotejně,B,824,2,824_2
2605,V Chotejně,B,824,2,824_2
2606,V Chotejně,D,824,4,824_4
2607,V Chotejně,D,824,4,824_4
2608,V Korytech,A,825,1,825_1
2609,V Korytech,B,825,2,825_2
2610,Březiněves,A,826,1,826_1
2611,Březiněves,A,826,1,826_1
2612,Březiněves,B,826,2,826_2
2613,Březiněves,B,826,2,826_2
2614,Limuzská,A,827,1,827_1
2615,Limuzská,B,827,2,827_2
2616,Limuzská,C,827,3,827_3
2617,Limuzská,D,827,4,827_4
2618,Venušina,A,828,1,828_1
2619,Venušina,B,828,2,828_2
2620,V Rybníčkách,C,829,3,829_3
2621,V Rybníčkách,D,829,4,829_4
2622,V Sudech,A,830,1,830_1
2623,V Sudech,A,830,1,830_1
2624,V Sudech,B,830,2,830_2
2625,V Sudech,B,830,2,830_2
2626,V Uličce,A,831,1,831_1
2627,V Zápolí,A,832,1,832_1
2628,V Zápolí,B,832,2,832_2
2629,V Zápolí,C,832,3,832_3
2630,V Zátiší,A,833,1,833_1
2631,V Zátiší,B,833,2,833_2
2632,Vackov,A,834,1,834_1
2633,Vackov,B,834,2,834_2
2634,Václavka,A,835,1,835_1
2635,Václavka,B,835,2,835_2
2636,Vozovna Žižkov,A,837,1,837_1
2637,Vozovna Žižkov,B,837,2,837_2
2638,Vozovna Žižkov,C,837,3,837_3
2639,Kolovraty,A,838,1,838_1
2640,Kolovraty,B,838,2,838_2
2641,Ve Studeném,A,839,1,839_1
2642,Ve Studeném,B,839,2,839_2
2643,Ve Výrech,A,840,1,840_1
2644,Ve Výrech,B,840,2,840_2
2645,Veletržní palác,A,841,1,841_1
2646,Veletržní palác,B,841,2,841_2
2647,Veletržní palác,C,841,3,841_3
2648,Veletržní palác,D,841,4,841_4
2649,Poliklinika Petrovice,A,842,1,842_1
2650,Poliklinika Petrovice,B,842,2,842_2
2651,Bazovského,A,843,1,843_1
2652,Bazovského,B,843,2,843_2
2653,Větrník,A,844,1,844_1
2654,Větrník,B,844,2,844_2
2655,Větrník,C,844,3,844_3
2656,Větrník,D,844,4,844_4
2657,Vysokovská,A,845,1,845_1
2658,Vidoule,A,846,1,846_1
2659,Vidoule,B,846,2,846_2
2660,Vidoule,C,846,3,846_3
2661,Vidoule,D,846,4,846_4
2662,Vozovna Strašnice,A,848,1,848_1
2663,Vozovna Strašnice,B,848,2,848_2
2664,Vinohradské hřbitovy,A,849,1,849_1
2665,Vinohradské hřbitovy,B,849,2,849_2
2666,Vinohradská tržnice,A,850,1,850_1
2667,Vinohradská tržnice,B,850,2,850_2
2668,Vinohradská vodárna,A,851,1,851_1
2669,Vinohradská vodárna,B,851,2,851_2
2670,Vinoř,B,852,2,852_2
2671,Vinoř,B,852,2,852_2
2672,Vinoř,C,852,3,852_3
2673,Vinoř,C,852,3,852_3
2674,Psohlavců,A,853,1,853_1
2675,Psohlavců,B,853,2,853_2
2676,Karlínské náměstí,A,854,1,854_1
2677,Karlínské náměstí,B,854,2,854_2
2678,Vlašimská,A,855,1,855_1
2679,Vlašimská,B,855,2,855_2
2680,Vlnitá,A,856,1,856_1
2681,Vlnitá,B,856,2,856_2
2682,Čechtická,A,857,1,857_1
2683,Čechtická,B,857,2,857_2
2684,Vojenská nemocnice,A,858,1,858_1
2685,Vojenská nemocnice,B,858,2,858_2
2686,Vojenská nemocnice,D,858,4,858_4
2687,Vojická,A,859,1,859_1
2688,Vojická,A,859,1,859_1
2689,Vojická,B,859,2,859_2
2690,Vojická,B,859,2,859_2
2691,Vosmíkových,A,861,1,861_1
2692,Vosmíkových,B,861,2,861_2
2693,Divadlo Horní Počernice,A,862,1,862_1
2694,Divadlo Horní Počernice,A,862,1,862_1
2695,Divadlo Horní Počernice,B,862,2,862_2
2696,Divadlo Horní Počernice,B,862,2,862_2
2697,U Dobešky,A,863,1,863_1
2698,U Dobešky,B,863,2,863_2
2699,Vozovna Kobylisy,A,864,1,864_1
2700,Vozovna Kobylisy,B,864,2,864_2
2701,Vozovna Kobylisy,C,864,3,864_3
2702,Vozovna Kobylisy,D,864,4,864_4
2703,Vozovna Kobylisy,E,864,5,864_5
2704,Vozovna Kobylisy,E,864,5,864_5
2705,Vozovna Kobylisy,F,864,6,864_6
2706,Vozovna Kobylisy,G,864,7,864_7
2707,Vozovna Kobylisy,I,864,9,864_9
2708,Vozovna Kobylisy,I,864,9,864_9
2709,Vozovna Kobylisy,K,864,11,864_11
2710,Vozovna Kobylisy,K,864,11,864_11
2711,Vozovna Motol,A,865,1,865_1
2712,Vozovna Motol,B,865,2,865_2
2713,Vozovna Pankrác,A,866,1,866_1
2714,Vozovna Pankrác,B,866,2,866_2
2715,Vozovna Pankrác,D,866,4,866_4
2716,Vozovna Pankrác,F,866,6,866_6
2717,Vozovna Střešovice,A,867,1,867_1
2718,Vozovna Střešovice,B,867,2,867_2
2719,Vozovna Střešovice,E,867,5,867_5
2720,Vozovna Střešovice,F,867,6,867_6
2721,Vozovna Vokovice,A,868,1,868_1
2722,Vozovna Vokovice,B,868,2,868_2
2723,Výhledy,A,869,1,869_1
2724,Výhledy,A,869,1,869_1
2725,Vychovatelna,A,870,1,870_1
2726,Vychovatelna,B,870,2,870_2
2727,Vychovatelna,C,870,3,870_3
2728,Vychovatelna,D,870,4,870_4
2729,Vychovatelna,E,870,5,870_5
2730,Lipovická,A,871,1,871_1
2731,Lipovická,A,871,1,871_1
2732,Lipovická,B,871,2,871_2
2733,Lipovická,B,871,2,871_2
2734,Vypich,A,872,1,872_1
2735,Vypich,B,872,2,872_2
2736,Vypich,C,872,6,872_6
2737,Kukulova,G,872,7,872_7
2738,Kukulova,G,872,7,872_7
2739,Vypich,D,872,8,872_8
2740,Vypich,D,872,8,872_8
2741,Poštovská,A,873,1,873_1
2742,Poštovská,B,873,2,873_2
2743,Zemědělská univerzita,B,874,2,874_2
2744,Zemědělská univerzita,B,874,2,874_2
2745,Zemědělská univerzita,C,874,3,874_3
2746,Zemědělská univerzita,C,874,3,874_3
2747,Zemědělská univerzita,D,874,4,874_4
2748,Píškova,A,875,1,875_1
2749,Píškova,B,875,2,875_2
2750,Píškova,C,875,3,875_3
2751,Albertov,A,876,1,876_1
2752,Albertov,B,876,2,876_2
2753,Albertov,D,876,4,876_4
2754,Výtoň,A,878,1,878_1
2755,Výtoň,B,878,2,878_2
2756,Výtoň,C,878,3,878_3
2757,Výtoň,D,878,4,878_4
2758,Jílovská,A,879,1,879_1
2759,Jílovská,B,879,2,879_2
2760,VÚ Běchovice,A,880,1,880_1
2761,VÚ Běchovice,B,880,2,880_2
2762,Vinopalnická,A,881,1,881_1
2763,Vinopalnická,A,881,1,881_1
2764,Vinopalnická,B,881,2,881_2
2765,Vinopalnická,B,881,2,881_2
2766,Na Šabatce,A,882,1,882_1
2767,Na Šabatce,B,882,2,882_2
2768,Xaverov,A,883,1,883_1
2769,Xaverov,B,883,2,883_2
2770,Xaverov,C,883,3,883_3
2771,Za Horou,A,884,1,884_1
2772,Za Horou,B,884,2,884_2
2773,Za Horou,C,884,3,884_3
2774,Za Chalupami,A,885,1,885_1
2775,Za Chalupami,A,885,1,885_1
2776,Za Chalupami,B,885,2,885_2
2777,Za Chalupami,B,885,2,885_2
2778,Záběhlice,A,886,1,886_1
2779,Záběhlice,B,886,2,886_2
2780,Záběhlická škola,A,887,1,887_1
2781,Záběhlická škola,B,887,2,887_2
2782,Zadní Kopanina,A,888,1,888_1
2783,Zadní Kopanina,B,888,2,888_2
2784,Zahradní Město,A,889,1,889_1
2785,Zahradní Město,B,889,2,889_2
2786,Zahradní Město,C,889,3,889_3
2787,Centrum Zahradní Město,A,890,1,890_1
2788,Centrum Zahradní Město,B,890,2,890_2
2789,Centrum Zahradní Město,C,890,3,890_3
2790,Zahradnictví,A,891,1,891_1
2791,Zahradnictví,B,891,2,891_2
2792,Zahrádky,A,892,1,892_1
2793,Zahrádky,B,892,2,892_2
2794,Zálesí,A,893,1,893_1
2795,Zálesí,B,893,2,893_2
2796,Zálesí,C,893,3,893_3
2797,Zálesí,C,893,3,893_3
2798,Zálesí,D,893,4,893_4
2799,Zálesí,D,893,4,893_4
2800,Zálesí,E,893,5,893_5
2801,Zálesí,F,893,6,893_6
2802,U Studánky,A,894,1,894_1
2803,U Studánky,B,894,2,894_2
2804,Zatáčka,A,895,1,895_1
2805,Zatáčka,B,895,2,895_2
2806,Závist,A,896,1,896_1
2807,Závist,B,896,2,896_2
2808,Černý Most,B,897,1,897_1
2809,Černý Most,B,897,1,897_1
2810,Černý Most,A,897,2,897_2
2811,Černý Most,17,897,3,897_3
2812,Černý Most,16,897,4,897_4
2813,Černý Most,15,897,5,897_5
2814,Černý Most,15,897,5,897_5
2815,Černý Most,14,897,6,897_6
2816,Černý Most,13,897,7,897_7
2817,Černý Most,11,897,9,897_9
2818,Černý Most,F,897,10,897_10
2819,Černý Most,D,897,11,897_11
2820,Černý Most,D,897,11,897_11
2821,Černý Most,V1,897,21,897_21
2822,Černý Most,D,897,31,897_31
2823,Černý Most,3,897,63,897_63
2824,Černý Most,5,897,65,897_65
2825,Černý Most,1,897,101,897_101
2826,Černý Most,2,897,102,897_102
2827,Za Čimickým hájem,A,898,1,898_1
2828,Za Čimickým hájem,B,898,2,898_2
2829,Avia Letňany,C,899,3,899_3
2830,Avia Letňany,D,899,4,899_4
2831,Zborov - Strašnické divadlo,A,900,1,900_1
2832,Zborov - Strašnické divadlo,B,900,2,900_2
2833,Zborovská,A,901,1,901_1
2834,Zborovská,B,901,2,901_2
2835,Zbraslavské náměstí,A,902,1,902_1
2836,Zbraslavské náměstí,A,902,1,902_1
2837,Zbraslavské náměstí,B,902,2,902_2
2838,Zbraslavské náměstí,C,902,3,902_3
2839,Zbraslavské náměstí,C,902,3,902_3
2840,Zbraslavské náměstí,D,902,4,902_4
2841,Zbraslavské náměstí,D,902,4,902_4
2842,Zbraslavské náměstí,F,902,6,902_6
2843,Zbyslavská,A,903,1,903_1
2844,Zbyslavská,A,903,1,903_1
2845,Zbyslavská,B,903,2,903_2
2846,Zbyslavská,B,903,2,903_2
2847,Michnovka,A,904,1,904_1
2848,Michnovka,B,904,2,904_2
2849,Škola Nebušice,A,905,1,905_1
2850,Škola Nebušice,A,905,1,905_1
2851,Škola Nebušice,B,905,2,905_2
2852,Škola Nebušice,B,905,2,905_2
2853,Zelená,A,906,1,906_1
2854,Zelená,B,906,2,906_2
2855,Zelená,C,906,3,906_3
2856,Zelená,D,906,4,906_4
2857,Zelená liška,A,907,1,907_1
2858,Zelená liška,B,907,2,907_2
2859,IKEM,A,908,1,908_1
2860,IKEM,A,908,1,908_1
2861,IKEM,B,908,2,908_2
2862,IKEM,B,908,2,908_2
2863,Zelené domky,A,909,1,909_1
2864,Zelené domky,A,909,1,909_1
2865,Zelené domky,B,909,2,909_2
2866,Zelené domky,B,909,2,909_2
2867,Zelený pruh,A,910,1,910_1
2868,Zelený pruh,B,910,2,910_2
2869,Zemanka,A,911,1,911_1
2870,Zemanka,B,911,2,911_2
2871,Zhořelecká,A,912,1,912_1
2872,Zhořelecká,B,912,2,912_2
2873,Zhořelecká,C,912,3,912_3
2874,Zhořelecká,D,912,4,912_4
2875,Halenkovská,A,913,1,913_1
2876,Halenkovská,A,913,1,913_1
2877,Halenkovská,B,913,2,913_2
2878,Halenkovská,B,913,2,913_2
2879,Halenkovská,C,913,3,913_3
2880,Halenkovská,D,913,4,913_4
2881,Zlíchov,A,914,1,914_1
2882,Zlíchov,B,914,2,914_2
2883,Zlíchov,C,914,3,914_3
2884,Zmrzlík,A,915,1,915_1
2885,Zmrzlík,B,915,2,915_2
2886,Ke Kateřinkám,A,916,1,916_1
2887,Ke Kateřinkám,B,916,2,916_2
2888,Ke Kateřinkám,C,916,3,916_3
2889,Ke Kateřinkám,C,916,3,916_3
2890,Ke Kateřinkám,D,916,4,916_4
2891,Ke Kateřinkám,D,916,4,916_4
2892,Žabovřesky,A,917,1,917_1
2893,Žabovřesky,A,917,1,917_1
2894,Žabovřesky,B,917,2,917_2
2895,Žabovřesky,B,917,2,917_2
2896,Žákovská,A,918,1,918_1
2897,Žákovská,A,918,1,918_1
2898,Žákovská,B,918,2,918_2
2899,Žákovská,B,918,2,918_2
2900,Nové Pitkovice,A,919,1,919_1
2901,Nové Pitkovice,B,919,2,919_2
2902,Želivecká,A,920,1,920_1
2903,Želivecká,B,920,2,920_2
2904,Želivského,A,921,1,921_1
2905,Želivského,B,921,2,921_2
2906,Želivského,C,921,3,921_3
2907,Želivského,D,921,4,921_4
2908,Želivského,V,921,5,921_5
2909,Želivského,L,921,6,921_6
2910,Želivského,H,921,7,921_7
2911,Želivského,G,921,9,921_9
2912,Želivského,F,921,10,921_10
2913,Želivského,O,921,12,921_12
2914,Želivského,1,921,101,921_101
2915,Želivského,2,921,102,921_102
2916,Ženské domovy,C,922,3,922_3
2917,Žežulka,A,923,1,923_1
2918,Žežulka,B,923,2,923_2
2919,Na Pazderce,A,924,1,924_1
2920,Na Pazderce,B,924,2,924_2
2921,Dunajecká,A,925,1,925_1
2922,Dunajecká,B,925,2,925_2
2923,Nad Běchovicemi,A,926,1,926_1
2924,Nad Běchovicemi,B,926,2,926_2
2925,Družná,A,927,1,927_1
2926,Družná,B,927,2,927_2
2927,Tylova čtvrť,A,928,1,928_1
2928,Tylova čtvrť,B,928,2,928_2
2929,Poliklinika Modřany,A,929,1,929_1
2930,Poliklinika Modřany,B,929,2,929_2
2931,Poliklinika Modřany,D,929,4,929_4
2932,Poliklinika Modřany,E,929,5,929_5
2933,Poliklinika Modřany,F,929,6,929_6
2934,Poliklinika Modřany,G,929,51,929_51
2935,Kobrova,A,930,1,930_1
2936,Kobrova,B,930,2,930_2
2937,U Mlejna,A,931,1,931_1
2938,U Mlejna,B,931,2,931_2
2939,Přímské náměstí,A,932,1,932_1
2940,Přímské náměstí,B,932,2,932_2
2941,Na Bojišti,A,933,1,933_1
2942,Náměstí Jiřího Berana,A,934,1,934_1
2943,Náměstí Jiřího Berana,B,934,2,934_2
2944,Náměstí Jiřího Berana,B,934,74,934_74
2945,Višňová,A,935,1,935_1
2946,Višňová,B,935,2,935_2
2947,Dolnokrčská,A,936,1,936_1
2948,Dolnokrčská,B,936,2,936_2
2949,Nad Rybníky,A,937,1,937_1
2950,Nad Rybníky,B,937,2,937_2
2951,Rosečská,A,938,1,938_1
2952,Rosečská,B,938,2,938_2
2953,Na Havránce,A,939,1,939_1
2954,Na Havránce,B,939,2,939_2
2955,Lomy,A,941,1,941_1
2956,Lomy,B,941,2,941_2
2957,Sídliště Červený Vrch,A,943,1,943_1
2958,Sídliště Červený Vrch,B,943,2,943_2
2959,Za Farou,A,944,1,944_1
2960,Za Farou,A,944,1,944_1
2961,Za Farou,B,944,2,944_2
2962,Za Farou,B,944,2,944_2
2963,Levského,A,945,1,945_1
2964,Levského,C,945,3,945_3
2965,Levského,D,945,4,945_4
2966,Sídliště Modřany,A,946,1,946_1
2967,Sídliště Modřany,B,946,2,946_2
2968,Sídliště Modřany,C,946,3,946_3
2969,Sídliště Modřany,D,946,4,946_4
2970,Modřanská rokle,A,947,1,947_1
2971,Modřanská rokle,B,947,2,947_2
2972,Modřanská rokle,C,947,3,947_3
2973,Modřanská rokle,D,947,4,947_4
2974,U Libušského potoka,A,948,1,948_1
2975,U Libušského potoka,B,948,2,948_2
2976,U Libušského potoka,C,948,3,948_3
2977,U Libušského potoka,D,948,4,948_4
2978,Sídliště Čimice,A,949,1,949_1
2979,Sídliště Čimice,B,949,2,949_2
2980,Sídliště Čimice,C,949,3,949_3
2981,Antala Staška,A,950,1,950_1
2982,Antala Staška,B,950,2,950_2
2983,Těšnov,A,952,1,952_1
2984,Těšnov,B,952,2,952_2
2985,Skalka,B,953,1,953_1
2986,Skalka,A,953,2,953_2
2987,Skalka,A,953,2,953_2
2988,Skalka,C,953,3,953_3
2989,Skalka,D,953,7,953_7
2990,Skalka,C,953,8,953_8
2991,Skalka,C,953,8,953_8
2992,Skalka,1,953,101,953_101
2993,Skalka,2,953,102,953_102
2994,Na Okraji,A,954,1,954_1
2995,Dětská nemocnice Karlov,A,955,1,955_1
2996,Apolinářská,A,956,1,956_1
2997,Apolinářská,B,956,2,956_2
2998,Radlická,A,957,1,957_1
2999,Radlická,B,957,2,957_2
3000,Radlická,C,957,3,957_3
3001,Radlická,D,957,4,957_4
3002,Radlická,1,957,101,957_101
3003,Radlická,2,957,102,957_102
3004,Kateřinská,A,958,1,958_1
3005,Větrov,A,959,1,959_1
3006,Větrov,B,959,2,959_2
3007,Brodského,A,960,1,960_1
3008,Brodského,B,960,2,960_2
3009,Pražská čtvrť,A,961,1,961_1
3010,Pražská čtvrť,B,961,2,961_2
3011,Skládka Ďáblice,A,962,1,962_1
3012,Skládka Ďáblice,A,962,1,962_1
3013,Skládka Ďáblice,B,962,2,962_2
3014,Skládka Ďáblice,B,962,2,962_2
3015,Wattova,A,963,1,963_1
3016,U Nemocnice,A,964,1,964_1
3017,U Nemocnice,B,964,2,964_2
3018,Ke Koulce,A,965,1,965_1
3019,Šafránkova,A,966,1,966_1
3020,Šafránkova,B,966,2,966_2
3021,Šafránkova,C,966,3,966_3
3022,Šafránkova,D,966,4,966_4
3023,Sídliště Petrovice,A,967,1,967_1
3024,Sídliště Petrovice,A,967,1,967_1
3025,Sídliště Petrovice,B,967,2,967_2
3026,Sídliště Petrovice,B,967,2,967_2
3027,Sídliště Petrovice,C,967,3,967_3
3028,Sídliště Petrovice,D,967,4,967_4
3029,Nušlova,A,968,1,968_1
3030,Nušlova,B,968,2,968_2
3031,Jarníkova,A,969,1,969_1
3032,Jarníkova,B,969,2,969_2
3033,Žárská,A,970,1,970_1
3034,Žárská,B,970,2,970_2
3035,Vrbova,A,971,1,971_1
3036,U Kunratického lesa,A,972,1,972_1
3037,U Kunratického lesa,A,972,1,972_1
3038,U Kunratického lesa,B,972,2,972_2
3039,U Kunratického lesa,B,972,2,972_2
3040,Na Vartě,A,973,1,973_1
3041,Na Vartě,B,973,2,973_2
3042,Měšice,A,974,1,974_1
3043,Měšice,B,974,2,974_2
3044,Barvy a laky,A,975,1,975_1
3045,Barvy a laky,B,975,2,975_2
3046,Nádraží Velká Chuchle,A,976,1,976_1
3047,Nádraží Velká Chuchle,B,976,2,976_2
3048,"Měšice,Na Rejdišti",A,977,1,977_1
3049,"Měšice,Na Rejdišti",B,977,2,977_2
3050,Veronské náměstí,B,978,2,978_2
3051,Lýskova,A,979,1,979_1
3052,Lýskova,B,979,2,979_2
3053,Nemocnice Bubeneč,A,980,1,980_1
3054,Nemocnice Bubeneč,B,980,2,980_2
3055,Koleje Strahov,A,981,1,981_1
3056,Koleje Strahov,B,981,2,981_2
3057,Volha,A,982,1,982_1
3058,Volha,A,982,1,982_1
3059,Volha,B,982,2,982_2
3060,Volha,B,982,2,982_2
3061,Volha,C,982,3,982_3
3062,Štvanice,A,983,1,983_1
3063,Štvanice,B,983,2,983_2
3064,V Mokřinách,A,984,1,984_1
3065,V Mokřinách,B,984,2,984_2
3066,Na Slovance,A,985,1,985_1
3067,Na Slovance,A,985,1,985_1
3068,Na Slovance,B,985,2,985_2
3069,Na Slovance,B,985,2,985_2
3070,Svépravice,A,986,1,986_1
3071,Svépravice,B,986,2,986_2
3072,Svépravice,C,986,3,986_3
3073,Svépravice,D,986,4,986_4
3074,U Belárie,A,987,1,987_1
3075,U Belárie,B,987,2,987_2
3076,"Měšice,Agropodnik",A,988,1,988_1
3077,"Měšice,Agropodnik",B,988,2,988_2
3078,Na Jelenách,A,989,1,989_1
3079,Na Jelenách,B,989,2,989_2
3080,Madlina,A,990,1,990_1
3081,Madlina,B,990,2,990_2
3082,Do Koutů,A,991,1,991_1
3083,Do Koutů,B,991,2,991_2
3084,Spiritka,A,992,1,992_1
3085,Spiritka,B,992,2,992_2
3086,Čertův vršek,A,993,1,993_1
3087,Čertův vršek,B,993,2,993_2
3088,Břevnovský klášter,A,994,1,994_1
3089,Břevnovský klášter,B,994,2,994_2
3090,Na Cikorce,A,995,1,995_1
3091,Xaverovský háj,A,996,1,996_1
3092,Xaverovský háj,B,996,2,996_2
3093,Lazarská,A,997,1,997_1
3094,Lazarská,B,997,2,997_2
3095,Lazarská,C,997,3,997_3
3096,Lazarská,D,997,4,997_4
3097,Pod Říhákem,A,998,1,998_1
3098,Mototechna,A,999,1,999_1
3099,Mototechna,B,999,2,999_2
3100,Letňany,C,1000,1,1000_1
3101,Letňany,C,1000,1,1000_1
3102,Letňany,F,1000,2,1000_2
3103,Letňany,F,1000,2,1000_2
3104,Letňany,B,1000,3,1000_3
3105,Letňany,A,1000,4,1000_4
3106,Letňany,A,1000,4,1000_4
3107,Letňany,G,1000,5,1000_5
3108,Letňany,G,1000,5,1000_5
3109,Letňany,V,1000,6,1000_6
3110,Letňany,V,1000,6,1000_6
3111,Letňany,H,1000,10,1000_10
3112,Letňany,H,1000,10,1000_10
3113,Letňany,I,1000,11,1000_11
3114,Letňany,D,1000,12,1000_12
3115,Letňany,L,1000,15,1000_15
3116,Letňany,1,1000,101,1000_101
3117,Letňany,2,1000,102,1000_102
3118,Na Křečku,A,1001,1,1001_1
3119,Na Křečku,B,1001,2,1001_2
3120,Pod Lahovskou,A,1002,1,1002_1
3121,Nad Dvorem,A,1004,1,1004_1
3122,Nad Dvorem,B,1004,2,1004_2
3123,Čechova čtvrť,A,1006,1,1006_1
3124,Čechova čtvrť,B,1006,2,1006_2
3125,Čechova čtvrť,H7,1006,51,1006_51
3126,Čechova čtvrť,H8,1006,52,1006_52
3127,Luka,A,1007,1,1007_1
3128,Luka,B,1007,2,1007_2
3129,Luka,A,1007,71,1007_71
3130,Luka,A,1007,71,1007_71
3131,Luka,B,1007,72,1007_72
3132,Luka,B,1007,72,1007_72
3133,Luka,B,1007,73,1007_73
3134,Luka,B,1007,73,1007_73
3135,Luka,1,1007,101,1007_101
3136,Luka,2,1007,102,1007_102
3137,Klášterecká,A,1008,1,1008_1
3138,Klášterecká,B,1008,2,1008_2
3139,Jirčanská,A,1009,1,1009_1
3140,Jirčanská,B,1009,2,1009_2
3141,Hornocholupická,A,1010,1,1010_1
3142,Hornocholupická,B,1010,2,1010_2
3143,Mirovická,A,1011,1,1011_1
3144,Mirovická,B,1011,2,1011_2
3145,Morseova,A,1012,1,1012_1
3146,Morseova,B,1012,2,1012_2
3147,Janovská,A,1013,1,1013_1
3148,Janovská,B,1013,2,1013_2
3149,Obchodní centrum Štěrboholy,A,1014,1,1014_1
3150,Obchodní centrum Štěrboholy,B,1014,2,1014_2
3151,Okořská,A,1015,1,1015_1
3152,Sídliště Rohožník,A,1016,1,1016_1
3153,Sídliště Rohožník,B,1016,2,1016_2
3154,Sídliště Rohožník,B,1016,2,1016_2
3155,Živcová,A,1017,1,1017_1
3156,Rektorská,A,1018,1,1018_1
3157,Rektorská,B,1018,2,1018_2
3158,Sídliště Barrandov,A,1019,1,1019_1
3159,Sídliště Barrandov,B,1019,2,1019_2
3160,Poliklinika Háje,A,1020,1,1020_1
3161,Poliklinika Háje,B,1020,2,1020_2
3162,Kazínská,A,1021,1,1021_1
3163,Českobrodská,A,1022,1,1022_1
3164,Zátišská,A,1023,1,1023_1
3165,Zátišská,B,1023,2,1023_2
3166,Za Nadjezdem,A,1024,1,1024_1
3167,Za Nadjezdem,A,1024,1,1024_1
3168,Za Nadjezdem,B,1024,2,1024_2
3169,Za Nadjezdem,B,1024,2,1024_2
3170,U Kestřánků,A,1026,1,1026_1
3171,Zadní Jiviny,A,1027,1,1027_1
3172,Amforová,A,1029,1,1029_1
3173,Amforová,A,1029,1,1029_1
3174,Amforová,B,1029,2,1029_2
3175,Amforová,B,1029,2,1029_2
3176,Poliklinika Barrandov,A,1030,1,1030_1
3177,Poliklinika Barrandov,B,1030,2,1030_2
3178,Poliklinika Barrandov,C,1030,3,1030_3
3179,Poliklinika Barrandov,C,1030,3,1030_3
3180,Poliklinika Barrandov,D,1030,4,1030_4
3181,Poliklinika Barrandov,D,1030,4,1030_4
3182,Lukavecká,A,1031,1,1031_1
3183,Lukavecká,A,1031,1,1031_1
3184,Lukavecká,B,1031,2,1031_2
3185,Lukavecká,B,1031,2,1031_2
3186,Dědinova,A,1032,1,1032_1
3187,Dědinova,B,1032,2,1032_2
3188,V Nových domcích,A,1033,1,1033_1
3189,V Nových domcích,A,1033,1,1033_1
3190,V Nových domcích,B,1033,2,1033_2
3191,V Nových domcích,B,1033,2,1033_2
3192,Za Tratí,A,1034,1,1034_1
3193,Za Tratí,A,1034,1,1034_1
3194,Za Tratí,B,1034,2,1034_2
3195,Platónova,A,1035,1,1035_1
3196,Platónova,B,1035,2,1035_2
3197,Petržílova,A,1036,1,1036_1
3198,Petržílova,B,1036,2,1036_2
3199,Pavelkova,A,1037,1,1037_1
3200,Pavelkova,B,1037,2,1037_2
3201,Pod Vsí,A,1038,1,1038_1
3202,Pod Vsí,A,1038,1,1038_1
3203,Pod Vsí,B,1038,2,1038_2
3204,Pod Vsí,B,1038,2,1038_2
3205,Zbraslav,A,1039,1,1039_1
3206,Zbraslav,A,1039,1,1039_1
3207,Zbraslav,B,1039,2,1039_2
3208,Zbraslav,B,1039,2,1039_2
3209,Anděl,A,1040,1,1040_1
3210,Anděl,B,1040,2,1040_2
3211,Anděl,C,1040,3,1040_3
3212,Anděl,D,1040,4,1040_4
3213,Na Knížecí,J,1040,5,1040_5
3214,Na Knížecí,K,1040,6,1040_6
3215,Anděl,H,1040,11,1040_11
3216,Anděl,F,1040,12,1040_12
3217,Anděl,G,1040,14,1040_14
3218,Na Knížecí,V,1040,16,1040_16
3219,Na Knížecí,P,1040,18,1040_18
3220,Na Knížecí,O,1040,19,1040_19
3221,Na Knížecí,R,1040,21,1040_21
3222,Anděl,1,1040,101,1040_101
3223,Anděl,2,1040,102,1040_102
3224,Ve Žlíbku,A,1041,1,1041_1
3225,Ve Žlíbku,B,1041,2,1041_2
3226,Ve Žlíbku,C,1041,3,1041_3
3227,Ve Žlíbku,D,1041,4,1041_4
3228,Ve Žlíbku,C,1041,13,1041_13
3229,Ve Žlíbku,D,1041,14,1041_14
3230,Vrážská,A,1042,1,1042_1
3231,Vrážská,B,1042,2,1042_2
3232,Přístav Radotín,A,1043,1,1043_1
3233,Přístav Radotín,B,1043,2,1043_2
3234,Braunova,A,1044,1,1044_1
3235,Braunova,B,1044,2,1044_2
3236,Vlastina,B,1046,1,1046_1
3237,Vlastina,A,1046,2,1046_2
3238,Na Mlýnici,A,1047,1,1047_1
3239,Na Mlýnici,A,1047,1,1047_1
3240,Na Mlýnici,B,1047,2,1047_2
3241,Na Mlýnici,B,1047,2,1047_2
3242,Nádraží Krč,A,1048,1,1048_1
3243,Nádraží Krč,B,1048,2,1048_2
3244,Högerova,A,1049,1,1049_1
3245,Högerova,B,1049,2,1049_2
3246,K Barrandovu,C,1049,3,1049_3
3247,K Barrandovu,D,1049,4,1049_4
